# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24

  392,20251220,   84,   12,   16,   30,   15,   10,    1,   50,   15,   42,   -7,    8,   79,   24,  -16,   12,   10,   13,  216,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   95,   99,    4,   86,   17,    3
  392,20251221,   89,   20,   21,   30,   11,   10,    2,   70,   22,   82,   51,   24,  117,   13,   32,   24,   48,   61,  275,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   96,    1,   77,   13,    4
  392,20251222,   75,   25,   26,   40,   24,   10,    2,   60,   11,   38,    8,    3,   61,   14,   -9,    6,   18,   23,  193,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   97,    3,   82,   15,    2
  392,20251223,   72,   48,   48,   70,   24,   30,    2,  110,   23,   46,   31,   24,   56,   13,   31,   24,    0,    0,   76,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   77,   81,    2,   71,   14,    1
  392,20251224,   52,   57,   58,   70,    1,   40,    5,  140,    1,    3,  -21,   24,   31,    1,  -24,   24,   65,   83,  363,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   82,    8,   64,   23,    4
  392,20251225,   63,   53,   53,   70,    1,   30,   23,  140,    5,  -25,  -42,    8,   -3,   14,  -44,   12,   55,   70,  310,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   69,   81,   24,   64,    5,    3
  392,20251226,   60,   29,   29,   40,    3,   20,   16,   70,    6,  -13,  -47,    4,   25,   14,  -52,    6,   65,   83,  361,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   84,    7,   67,   13,    4
  392,20251227,   21,   18,   20,   40,   12,   10,   15,   70,   12,    2,  -37,    7,   29,   24,  -46,    6,   49,   62,  296,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,  100,   22,   61,    9,    3
  392,20251228,   42,   13,   14,   30,   13,    0,   21,   50,    6,   14,  -41,   22,   54,   13,  -60,   24,   65,   83,  370,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   99,   23,   75,   13,    4
  392,20251229,  291,   11,   15,   30,   19,    0,    5,   50,   18,   10,  -26,    2,   36,   20,  -24,    6,    7,    9,  112,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   97,  100,    1,   94,   24,    1
  392,20251230,  307,   20,   21,   30,   12,   20,    1,   50,   12,   10,  -11,   21,   46,   13,  -32,   24,   49,   62,  335,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   95,    1,   72,   13,    4
  392,20251231,  248,   33,   34,   40,   10,   20,    1,   80,   20,   14,  -20,    7,   44,   14,  -39,   12,   14,   18,  198,    1,    1,    1,   13,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   96,    5,   78,   20,    2
  392,20260101,  239,   66,   67,   80,    8,   50,    1,  150,    8,   33,   24,    4,   44,   20,   23,    6,    0,    0,   82,   13,    7,    3,   16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   90,   16,   72,    9,    1
  392,20260102,  257,   52,   54,   80,   14,   40,    1,  130,   14,    9,    0,    6,   32,    1,   -1,   24,   18,   23,  199,  109,   78,   10,    9,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   97,    9,   85,   21,    2
  392,20260103,  241,   44,   46,   60,    9,   30,   20,  110,    9,    1,   -5,    9,    8,    1,  -10,   24,    9,   11,  152,   73,   81,   29,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   98,   13,   84,    8,    2
  392,20260104,  235,   45,   46,   60,    7,   30,   20,  120,   10,   -5,  -41,   24,   11,   14,  -59,   24,   24,   30,  234,   48,   23,    7,    8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   98,    9,   81,   17,    2
  392,20260105,  210,   33,   33,   40,    8,   20,    4,   80,   11,  -20,  -59,    3,    1,   14,  -83,    6,   10,   13,  223,   19,    8,    4,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   95,   15,   77,    9,    2
  392,20260106,  216,   23,   26,   50,   24,   10,    6,   80,   19,  -14,  -33,   23,   10,   14,  -65,   18,   20,   25,  257,    4,    2,    2,   11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   97,    8,   85,   24,    3
  392,20260107,  189,   52,   53,   70,   11,   40,    1,  120,   12,   -4,  -29,    1,   15,   24,  -35,    6,    7,    9,  134,   28,   10,    5,   11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   92,   11,   76,    9,    1
  392,20260108,  171,   23,   32,   50,   23,   10,   15,   90,   23,   17,    8,    9,   26,   14,    7,    6,    5,    6,  235,   49,   86,   36,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   96,   24,   84,    2,    3
  392,20260109,  175,   30,   49,   80,   11,   30,   19,  130,   10,   30,   -3,   24,   63,    8,   -1,   24,    2,    2,   75,  165,  112,   13,   11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   97,    2,   79,    8,    1
  392,20260110,   20,   32,   34,   50,    1,   20,   17,  100,    2,  -29,  -54,   24,   -3,    1,  -70,   24,    0,    0,  135,   35,   10,    3,    2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   96,    1,   78,   15,    1
  392,20260111,  147,   28,   30,   50,   20,    0,    4,   90,   23,  -34,  -89,    5,    7,   24, -104,    6,    0,    0,  165,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   95,    3,   81,   24,    2
  392,20260112,  178,   33,   38,   60,    1,   20,   18,   90,    1,   48,    6,    2,   91,   22,    6,    6,    0,    0,  121,   92,  136,   31,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   94,  100,   18,   82,    1,    2
  392,20260113,  185,   32,   33,   40,   11,   20,    5,   80,   12,   94,   77,    1,  109,   12,   68,    6,    2,    2,  149,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   98,    9,   77,   18,    2
  392,20260114,  229,   10,   23,   40,    5,   10,   11,   70,    5,   76,   62,   23,   97,    1,   42,   24,    0,    0,  180,   56,   29,   11,    6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   98,    7,   82,    1,    2
  392,20260115,  169,   37,   40,   60,   20,   20,    1,  100,   24,   94,   64,    3,  111,   13,   52,    6,    4,    5,  138,    8,    7,    5,   15,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   97,    1,   74,   13,    2
  392,20260116,  178,   25,   29,   70,    4,   10,   11,  130,    4,   89,   47,   24,  113,    3,   27,   24,    0,    0,  164,   11,    5,    3,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   99,   19,   72,    4,    2
  392,20260117,  112,   16,   19,   30,    7,   10,   18,   50,   12,   67,   10,   23,  121,   14,   -5,   24,   53,   63,  415,    6,    2,    2,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   99,   22,   71,   13,    6
  392,20260118,  113,   21,   22,   30,   11,   10,    1,   70,   23,   23,    2,    9,   56,   14,  -14,    6,   71,   84,  439,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   98,    2,   77,   12,    5
  392,20260119,  136,   17,   19,   30,   11,    0,    5,   50,   12,   14,  -17,    6,   57,   14,  -29,    6,   48,   57,  391,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   99,    7,   76,   13,    4
  392,20260120,  135,   22,   23,   30,   11,   10,    5,   50,   11,   13,  -18,    8,   57,   14,  -31,   12,   65,   76,  438,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   97,    3,   74,   14,    5
  392,20260121,  124,   31,   31,   40,   12,   20,    4,   80,   12,   35,    8,    4,   64,   14,   -4,    6,   43,   50,  388,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   75,   85,    1,   68,   13,    5
  392,20260122,  113,   29,   30,   40,    6,   20,   16,   60,    4,   33,    6,    8,   58,   13,   -5,    6,   62,   72,  438,    6,    2,    1,   19,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   69,   87,   24,   58,   11,    5
  392,20260123,  122,   33,   34,   40,   10,   20,   23,   90,   16,   48,   27,   24,   88,   15,   17,   24,   22,   25,  296,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   75,   88,    1,   64,   19,    4
  392,20260124,  103,   20,   21,   30,   14,   10,   20,   50,    8,   33,   -4,   21,   82,   14,  -17,   24,   50,   57,  485,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   93,   20,   71,   13,    6
  392,20260125,   87,   21,   24,   40,    3,   10,   19,   70,    3,   -6,  -28,   21,   13,   13,  -40,   24,    2,    2,  233,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   95,   20,   74,    3,    2
  392,20260126,  285,   19,   26,   40,   13,   10,   23,   60,   12,    1,  -24,    1,   14,   15,  -31,    6,    0,    0,  118,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   94,   23,   87,   15,    1
  392,20260127,  109,   28,   29,   50,   14,   10,    1,   90,   14,   24,  -11,    6,   56,   15,  -15,    6,    0,    0,  209,   49,   40,   12,   18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   96,   22,   73,   14,    2
  392,20260128,   34,   19,   21,   30,   13,    0,    5,   60,   14,   29,    0,   24,   45,    4,    1,   24,    0,    0,   97,   18,    6,    5,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   95,  100,    6,   87,   21,    1
  392,20260129,   28,    7,   13,   20,    1,    0,   17,   40,    1,    2,   -4,    7,    8,   15,   -3,   12,    0,    0,  120,   64,   21,    5,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   96,  100,   18,   93,   15,    1
  392,20260130,  122,   35,   36,   50,   13,   20,    1,   80,   11,   26,    7,    1,   52,   15,    9,    6,   29,   32,  380,    2,    2,    2,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   98,    2,   79,   15,    4
  392,20260131,  131,   27,   28,   40,    1,   10,   23,   80,    3,   54,   26,   24,   84,   14,    1,   24,    8,    9,  312,   22,   13,    9,    5,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   90,   97,   24,   85,   13,    4
  392,20260201,  129,   30,   30,   50,   13,   10,    2,   70,   13,   52,   18,    4,   86,   15,   -1,    6,   29,   32,  401,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   98,    1,   81,   14,    5
  392,20260202,  111,   40,   42,   60,   11,   30,    3,  110,   11,   47,   14,   23,   70,   13,   10,   24,   28,   30,  427,    8,    4,    2,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   87,    1,   69,   16,    5
  392,20260203,   98,   44,   48,   60,    2,   20,   24,  100,    2,   21,   -9,    7,   48,   21,  -11,   12,    5,    5,  183,   32,   27,   18,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   95,   22,   74,    1,    2
  392,20260204,  100,   26,   30,   40,   11,   20,    2,   90,   15,   54,   15,   24,  104,   14,    8,   12,   65,   70,  630,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   97,    8,   66,   14,    8
  392,20260205,   92,   37,   40,   50,    1,   30,    9,   90,    1,   40,    9,    2,   72,   14,    6,    6,   33,   35,  479,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   88,    1,   73,   13,    6
  392,20260206,  125,   25,   26,   40,   12,   20,    5,   70,   12,   49,   29,    3,   68,   21,   26,    6,    9,   10,  274,   34,   15,    6,    8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   97,   24,   87,    1,    3
  392,20260207,  174,   16,   19,   30,   10,   10,   17,   50,   10,   74,   40,   23,  130,   14,   13,   24,   67,   71,  669,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   98,    3,   71,   14,    9
  392,20260208,  109,   22,   24,   40,   14,   10,    1,   60,    9,   38,   16,   23,   66,   14,   -7,    6,    0,    0,  258,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   96,  100,    6,   90,   16,    3
  392,20260209,  115,   24,   26,   40,   15,   20,    1,   70,   15,   32,   -5,    6,   76,   15,  -20,    6,   44,   46,  482,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   99,    6,   73,   15,    6
  392,20260210,  135,   30,   30,   50,   11,   20,   16,   80,   11,   61,   23,    1,   88,   19,   10,    6,    1,    1,  236,   12,    6,    5,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   89,   98,   24,   83,   13,    3
  392,20260211,  213,   23,   30,   50,   13,   10,    4,  100,   17,   93,   75,    1,  113,   14,   75,    6,    0,    0,  205,   74,   60,   28,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   94,   99,    4,   89,   22,    3
  392,20260212,  266,   25,   38,   60,   24,    0,    6,  110,   24,   83,   62,   24,  100,   15,   60,   24,    3,    3,  244,   88,   71,   12,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   91,   99,    6,   81,   24,    3
  392,20260213,  350,   20,   36,   60,    1,   20,    8,  120,    2,   34,   12,   24,   62,    1,   13,   24,    3,    3,  358,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   85,    5,   78,   21,    4
  392,20260214,   12,   31,   32,   50,    5,    0,   21,   90,    3,   -7,  -48,   24,   13,   13,  -72,   24,    7,    7,  271,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   96,   23,   73,   17,    3
  392,20260215,  150,   35,   36,   60,   12,    0,    1,  120,   16,   -7,  -58,    3,   38,   13,  -77,    6,   61,   61,  800,   60,   40,   15,   21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   97,   19,   61,   14,    8
  392,20260216,  244,   36,   38,   50,    4,   30,    1,   90,   11,   45,    5,    1,   76,   11,    5,    6,   13,   13,  309,   62,   54,   16,   14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   99,    2,   84,   11,    4
  392,20260217,  271,   43,   45,   70,   14,   20,    6,  160,   17,   43,   28,   23,   69,   14,   21,   24,   21,   21,  406,   53,   53,   12,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   96,    5,   75,   24,    5
  392,20260218,   76,   31,   41,   60,   15,   10,    5,  100,   15,   24,    9,    8,   50,   14,    6,   12,   55,   54,  761,    3,    4,    4,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   75,   79,    4,   66,   13,    9
  392,20260219,   89,   50,   51,   70,    7,   30,   20,  120,   13,   23,    4,    8,   50,   16,    4,    6,   25,   24,  388,   99,   72,   15,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   96,    9,   76,   22,    4
  392,20260220,  192,   34,   40,   70,   24,   30,    1,  120,   23,   55,   23,    1,   88,   24,   16,    6,    0,    0,  256,   22,   10,    3,   19,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   93,   10,   75,    3,    3
  392,20260221,  241,   44,   45,   60,    1,   30,   17,  110,    2,   96,   76,    8,  112,   24,   71,   12,   12,   12,  395,   48,   16,    6,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   88,   98,   21,   75,   10,    6
  392,20260222,  242,   57,   58,   70,    9,   40,   21,  130,   10,  113,   98,   24,  122,    9,   93,   24,    0,    0,  161,   67,   71,   16,   17,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   93,   96,   17,   87,    8,    2
  392,20260223,  248,   54,   55,   80,   15,   40,    2,  160,   14,   99,   82,    5,  124,   16,   77,    6,   25,   24,  373,   23,    7,    2,   21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   81,   91,    2,   63,   16,    5
  392,20260224,  200,   17,   20,   40,    1,   10,    5,   60,    1,  109,   90,    7,  130,   15,   88,   12,    0,    0,  324,   13,    4,    2,    5,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   95,   99,    7,   88,   14,    5
  392,20260225,  139,   25,   25,   40,   12,   10,    1,   70,   13,  121,   77,   24,  176,   15,   43,   24,   77,   73, 1050,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   99,    7,   68,   14,   16
  392,20260226,  200,   27,   30,   50,   15,   10,    8,   80,   14,  125,   59,    5,  180,   14,   31,    6,   84,   79, 1012,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   80,   97,    4,   61,   14,   16
  392,20260227,  203,   39,   41,   60,   12,   20,   18,  120,   13,  136,   99,    5,  186,   13,   79,    6,   84,   78, 1067,   38,   18,    6,   23,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   92,   24,   46,   13,   17
  392,20260228,  215,   48,   50,   90,   12,   20,   21,  170,   12,   99,   54,   24,  122,   10,   43,   24,    5,    5,  417,   25,   12,    5,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   79,   95,    1,   58,   12,    6
  392,20260301,  198,   33,   34,   60,   12,   20,    1,  110,   12,   87,   31,    5,  139,   14,   13,    6,   57,   52,  900,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   71,   88,    5,   54,   15,   13
  392,20260302,  154,   23,   24,   40,   10,   10,   18,   80,   12,   94,   41,    6,  169,   15,   10,    6,   99,   91, 1226,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   71,   93,   23,   44,   15,   18
  392,20260303,  127,    2,   13,   20,    9,   10,    1,   50,   14,   92,   14,    7,  183,   16,   -5,    6,  100,   91, 1223,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   79,   98,    7,   49,   15,   18
  392,20260304,   48,   13,   14,   20,    1,   10,    3,   40,   13,   81,   14,    7,  160,   15,   -2,   12,   90,   81, 1110,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,   99,    4,   59,   14,   15
  392,20260305,  122,   26,   26,   60,   12,   10,    1,   90,   11,  101,   32,    1,  174,   15,    4,    6,  101,   91, 1298,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   66,   97,    1,   38,   15,   19
  392,20260306,  106,    7,   10,   20,    9,    0,    7,   40,   11,   96,   24,    6,  187,   14,    6,    6,   84,   75, 1069,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   94,   23,   41,   14,   15
  392,20260307,    5,   16,   15,   30,   14,    0,    3,   50,   14,   97,   28,    7,  171,   13,   13,   12,   82,   73, 1008,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   98,    7,   60,   13,   15
  392,20260308,   26,   12,   13,   20,    1,    0,   22,   40,    2,   91,   29,   24,  176,   15,    9,   24,   67,   59, 1083,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   87,  100,    5,   49,   14,   15
  392,20260309,  216,    2,    9,   20,   13,    0,    1,   40,   13,   91,   12,    4,  184,   15,   -4,    6,   88,   77, 1187,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   99,    4,   51,   13,   17
  392,20260310,  211,   19,   24,   50,   14,   10,    1,   90,   16,   98,   39,    4,  160,   14,   21,    6,   43,   38,  841,   15,    9,    4,   23,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   85,   99,    5,   68,   13,   12
  392,20260311,  214,   34,   41,   70,   11,   10,   22,  130,    9,   91,   46,   22,  112,   15,   16,   24,   17,   15,  351,   59,   50,   15,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   84,   91,   22,   72,   17,    5
  392,20260312,  200,   48,   49,   70,   13,   20,    2,  130,   13,   88,   42,    4,  126,   16,   29,    6,   73,   63, 1133,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   73,   92,    3,   54,   16,   16
  392,20260313,  205,   44,   50,   80,    8,   20,   24,  140,    7,   77,   46,   16,  110,    8,   46,   24,    0,    0,  275,   65,   72,   23,   11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   82,   91,   12,   65,    1,    4
  392,20260314,  246,   13,   18,   30,    1,   10,    5,   60,    1,   39,   20,   10,   60,   16,   13,   24,    2,    2,  364,  119,  105,   18,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   92,   97,   18,   85,   16,    4
  392,20260315,  202,   27,   31,   60,   23,   10,    3,  120,   23,   62,   10,    7,  107,   15,   -3,   12,   87,   74, 1190,    9,   13,   10,   24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   98,    6,   61,   16,   16
  392,20260316,  254,   38,   43,   70,   11,   10,   19,  160,    5,   74,   43,   22,  110,   14,   20,   24,   88,   74, 1331,   37,   67,   31,    3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   91,    3,   55,   14,   18
  392,20260317,  172,   25,   28,   40,   16,   20,    2,   70,   16,   99,   70,    1,  142,   15,   61,   24,   21,   18,  583,    0,   -1,   -1,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   95,    8,   65,   16,    9
  392,20260318,  104,   28,   33,   60,   10,   10,   23,  100,   11,  100,   43,   24,  155,   15,   12,   24,  110,   92, 1635,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   62,   85,   23,   36,   16,   24
  392,20260319,   24,   12,   13,   20,   12,    0,    6,   50,   13,   84,    4,    6,  164,   14,  -18,    6,  108,   90, 1567,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   71,   99,    5,   38,   15,   22
  392,20260320,   30,   21,   23,   30,    9,   10,    2,   60,   12,   86,   27,    4,  140,   14,    6,    6,   67,   55, 1318,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   93,    4,   56,   13,   19
  392,20260321,   29,   30,   30,   50,   18,   20,    1,   90,   18,   64,   22,    6,  125,   14,   17,    6,   91,   75, 1589,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   83,   98,    7,   60,   16,   21
  392,20260322,   46,   17,   23,   30,    1,   10,   21,   70,   16,   85,   30,   24,  149,   15,    8,   24,  111,   91, 1616,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   71,   90,    5,   45,   16,   23
  392,20260323,  299,    7,   13,   30,   17,    0,    5,   50,   15,   87,   14,    4,  164,   14,   -3,    6,  105,   85, 1419,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   96,    3,   37,   14,   20
  392,20260324,  212,   44,   45,   70,   13,   10,    1,  140,   24,  116,   31,    1,  166,   14,    9,    6,   38,   31, 1159,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   60,   94,    2,   40,   14,   18
  392,20260325,  265,   54,   60,  100,    4,   30,   11,  170,    4,   73,   30,   24,  132,    1,   22,   24,   46,   37,  900,   22,   34,   20,   10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   74,   91,   20,   56,    1,   12
  392,20260326,  297,   35,   38,   60,   12,   20,   19,  140,   13,   33,    7,   24,   73,   12,   -4,   24,   79,   63, 1269,   10,   10,    4,   12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   80,   90,   13,   55,   15,   15
  392,20260327,  209,   30,   31,   50,   23,   10,    5,  100,   23,   53,  -21,    6,   94,   12,  -46,    6,   76,   60, 1453,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   70,   96,    4,   50,   15,   19
  392,20260328,  279,   34,   42,   70,   14,   30,    4,  110,    1,   68,   43,   21,  104,   16,   31,   24,   50,   40, 1072,   70,   83,   17,    7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   77,   96,    6,   50,   15,   14
  392,20260329,  237,   37,   40,   70,   20,   10,    6,  140,   20,   70,    8,    6,  117,   13,   -5,    6,   75,   59, 1530,   28,   22,   12,   22,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   72,   96,    5,   49,   16,   21
  392,20260330,  293,   43,   48,   70,    1,   20,   19,  140,    5,   66,   30,   24,  107,   11,   17,   24,   82,   64, 1386,   37,   82,   59,    2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   77,   91,    2,   57,   11,   18
  392,20260331,  288,   17,   22,   40,   11,    0,   22,   90,   13,   65,   14,    5,  117,   17,    5,    6,   28,   22,  932,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   78,   94,   23,   52,   17,   12
  392,20260401,  130,   10,   12,   30,   12,    0,    1,   60,   11,   64,    1,    5,  129,   16,  -16,    6,  118,   91, 1962,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   77,   99,    3,   46,   16,   26
  392,20260402,  268,   11,   21,   40,   15,    0,    1,   80,   15,   62,   -6,    3,  106,   12,  -26,    6,    2,    2,  373,    8,    9,    9,   15,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   86,   96,    2,   72,   21,    5
  392,20260403,  214,   41,   42,   70,   19,   10,    1,  160,   19,   92,   42,    6,  136,   16,   30,    6,   26,   20, 1185,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   90,    2,   54,   13,   17
  392,20260404,  227,   36,   42,   60,    1,   30,    5,  100,    1,  130,  109,    5,  158,   13,  104,    6,   33,   25, 1058,    8,   14,   12,    2,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   92,    2,   59,   13,   17
  392,20260405,  247,   51,   54,   80,   12,   20,   22,  140,    5,  112,   55,   24,  150,    3,   25,   24,   21,   16,  842,   14,   23,   14,   16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   70,   86,   24,   57,   12,   13
  392,20260406,  303,    4,   15,   30,   12,   10,    1,   70,   14,   84,   19,    5,  145,   15,   -8,    6,  117,   88, 1979,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   68,   99,    2,   38,   14,   28
  392,20260407,   61,   25,   26,   40,   10,   10,    1,   70,   10,  105,   26,    5,  166,   15,    1,    6,  122,   92, 2087,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   52,   82,    5,   29,   17,   31
  392,20260408,   81,   21,   23,   30,    8,   10,   22,   60,    8,  125,   39,    6,  200,   15,   11,    6,  123,   92, 2098,    0,    0,    0,    1,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   49,   76,   24,   29,   14,   33
